"rule","engine","severity","tags","file","startLine","startColumn","endLine","endColumn","message","resources"
"@salesforce-ux/slds/no-hardcoded-values-slds2","eslint",4,"Recommended,SLDS,Design,CSS,Fixable","force-app\main\default\lwc\scProcurementConsole\scProcurementConsole.css",126,14,126,18,"Consider replacing the 10px static value with an SLDS 2 styling hook that has a similar value: --slds-g-font-scale-neg-2.","https://developer.salesforce.com/docs/platform/slds-linter/guide/reference-rules.html#no-hardcoded-values-slds2"
"@salesforce-ux/slds/no-hardcoded-values-slds2","eslint",4,"Recommended,SLDS,Design,CSS,Fixable","force-app\main\default\lwc\scProcurementConsole\scProcurementConsole.css",126,33,126,36,"Consider replacing the 700 static value with an SLDS 2 styling hook that has a similar value: --slds-g-font-weight-7.","https://developer.salesforce.com/docs/platform/slds-linter/guide/reference-rules.html#no-hardcoded-values-slds2"
"@salesforce-ux/slds/no-hardcoded-values-slds2","eslint",4,"Recommended,SLDS,Design,CSS,Fixable","force-app\main\default\lwc\scProcurementConsole\scProcurementConsole.css",127,37,127,44,"Consider replacing the #374151 static value with an SLDS 2 styling hook that has a similar value: 
1. --slds-g-color-neutral-base-30
2. --slds-g-color-palette-neutral-30
3. --slds-g-color-palette-cloud-blue-20.","https://developer.salesforce.com/docs/platform/slds-linter/guide/reference-rules.html#no-hardcoded-values-slds2"
"@salesforce-ux/slds/no-hardcoded-values-slds2","eslint",4,"Recommended,SLDS,Design,CSS,Fixable","force-app\main\default\lwc\scProcurementConsole\scProcurementConsole.css",127,61,127,65,"Consider replacing the 12px static value with an SLDS 2 styling hook that has a similar value: --slds-g-spacing-3.","https://developer.salesforce.com/docs/platform/slds-linter/guide/reference-rules.html#no-hardcoded-values-slds2"
"@salesforce-ux/slds/no-hardcoded-values-slds2","eslint",4,"Recommended,SLDS,Design,CSS,Fixable","force-app\main\default\lwc\scProcurementConsole\scProcurementConsole.css",130,103,130,107,"Consider replacing the 12px static value with an SLDS 2 styling hook that has a similar value: --slds-g-spacing-3.","https://developer.salesforce.com/docs/platform/slds-linter/guide/reference-rules.html#no-hardcoded-values-slds2"
"@salesforce-ux/slds/no-hardcoded-values-slds2","eslint",4,"Recommended,SLDS,Design,CSS,Fixable","force-app\main\default\lwc\scProcurementConsole\scProcurementConsole.css",136,95,136,99,"Consider replacing the 12px static value with an SLDS 2 styling hook that has a similar value: --slds-g-spacing-3.","https://developer.salesforce.com/docs/platform/slds-linter/guide/reference-rules.html#no-hardcoded-values-slds2"
"@salesforce-ux/slds/no-hardcoded-values-slds2","eslint",4,"Recommended,SLDS,Design,CSS,Fixable","force-app\main\default\lwc\scProcurementConsole\scProcurementConsole.css",139,14,139,18,"Consider replacing the 10px static value with an SLDS 2 styling hook that has a similar value: --slds-g-font-scale-neg-2.","https://developer.salesforce.com/docs/platform/slds-linter/guide/reference-rules.html#no-hardcoded-values-slds2"
"@salesforce-ux/slds/no-hardcoded-values-slds2","eslint",4,"Recommended,SLDS,Design,CSS,Fixable","force-app\main\default\lwc\scProcurementConsole\scProcurementConsole.css",139,33,139,36,"Consider replacing the 700 static value with an SLDS 2 styling hook that has a similar value: --slds-g-font-weight-7.","https://developer.salesforce.com/docs/platform/slds-linter/guide/reference-rules.html#no-hardcoded-values-slds2"
"@salesforce-ux/slds/no-hardcoded-values-slds2","eslint",4,"Recommended,SLDS,Design,CSS,Fixable","force-app\main\default\lwc\scProcurementConsole\scProcurementConsole.css",140,37,140,44,"Consider replacing the #374151 static value with an SLDS 2 styling hook that has a similar value: 
1. --slds-g-color-neutral-base-30
2. --slds-g-color-palette-neutral-30
3. --slds-g-color-palette-cloud-blue-20.","https://developer.salesforce.com/docs/platform/slds-linter/guide/reference-rules.html#no-hardcoded-values-slds2"
"@salesforce-ux/slds/no-hardcoded-values-slds2","eslint",4,"Recommended,SLDS,Design,CSS,Fixable","force-app\main\default\lwc\scProcurementConsole\scProcurementConsole.css",142,23,142,30,"Consider replacing the #ef4444 static value with an SLDS 2 styling hook that has a similar value: 
1. --slds-g-color-palette-red-60
2. --slds-g-color-palette-red-50.","https://developer.salesforce.com/docs/platform/slds-linter/guide/reference-rules.html#no-hardcoded-values-slds2"
"@salesforce-ux/slds/no-hardcoded-values-slds2","eslint",4,"Recommended,SLDS,Design,CSS,Fixable","force-app\main\default\lwc\scProcurementConsole\scProcurementConsole.css",143,29,143,36,"Consider replacing the #6b7280 static value with an SLDS 2 styling hook that has a similar value: 
1. --slds-g-color-neutral-base-50
2. --slds-g-color-on-disabled-1
3. --slds-g-color-on-disabled-2
4. --slds-g-color-palette-neutral-50.","https://developer.salesforce.com/docs/platform/slds-linter/guide/reference-rules.html#no-hardcoded-values-slds2"
"@salesforce-ux/slds/no-hardcoded-values-slds2","eslint",4,"Recommended,SLDS,Design,CSS,Fixable","force-app\main\default\lwc\scProcurementConsole\scProcurementConsole.css",143,51,143,54,"Consider replacing the 400 static value with an SLDS 2 styling hook that has a similar value: --slds-g-font-weight-4.","https://developer.salesforce.com/docs/platform/slds-linter/guide/reference-rules.html#no-hardcoded-values-slds2"
"@salesforce-ux/slds/no-hardcoded-values-slds2","eslint",4,"Recommended,SLDS,Design,CSS,Fixable","force-app\main\default\lwc\scProcurementConsole\scProcurementConsole.css",144,30,144,34,"There's no replacement styling hook for the 11px static value. Remove the static value.","https://developer.salesforce.com/docs/platform/slds-linter/guide/reference-rules.html#no-hardcoded-values-slds2"
"@salesforce-ux/slds/no-hardcoded-values-slds2","eslint",4,"Recommended,SLDS,Design,CSS,Fixable","force-app\main\default\lwc\scProcurementConsole\scProcurementConsole.css",144,43,144,50,"Consider replacing the #ef4444 static value with an SLDS 2 styling hook that has a similar value: 
1. --slds-g-color-palette-red-60
2. --slds-g-color-palette-red-50.","https://developer.salesforce.com/docs/platform/slds-linter/guide/reference-rules.html#no-hardcoded-values-slds2"
"@salesforce-ux/slds/no-hardcoded-values-slds2","eslint",4,"Recommended,SLDS,Design,CSS,Fixable","force-app\main\default\lwc\scProcurementConsole\scProcurementConsole.css",144,64,144,67,"There's no replacement styling hook for the 2px static value. Remove the static value.","https://developer.salesforce.com/docs/platform/slds-linter/guide/reference-rules.html#no-hardcoded-values-slds2"
"@salesforce-ux/slds/no-hardcoded-values-slds2","eslint",4,"Recommended,SLDS,Design,CSS,Fixable","force-app\main\default\lwc\scProcurementConsole\scProcurementConsole.css",146,11,146,16,"There's no replacement styling hook for the 0.5px static value. Remove the static value.","https://developer.salesforce.com/docs/platform/slds-linter/guide/reference-rules.html#no-hardcoded-values-slds2"
"@salesforce-ux/slds/no-hardcoded-values-slds2","eslint",4,"Recommended,SLDS,Design,CSS,Fixable","force-app\main\default\lwc\scProcurementConsole\scProcurementConsole.css",148,12,148,15,"There's no replacement styling hook for the 7px static value. Remove the static value.","https://developer.salesforce.com/docs/platform/slds-linter/guide/reference-rules.html#no-hardcoded-values-slds2"
"@salesforce-ux/slds/no-hardcoded-values-slds2","eslint",4,"Recommended,SLDS,Design,CSS,Fixable","force-app\main\default\lwc\scProcurementConsole\scProcurementConsole.css",148,16,148,20,"There's no replacement styling hook for the 10px static value. Remove the static value.","https://developer.salesforce.com/docs/platform/slds-linter/guide/reference-rules.html#no-hardcoded-values-slds2"
"@salesforce-ux/slds/no-hardcoded-values-slds2","eslint",4,"Recommended,SLDS,Design,CSS,Fixable","force-app\main\default\lwc\scProcurementConsole\scProcurementConsole.css",148,33,148,37,"Consider replacing the 12px static value with an SLDS 2 styling hook that has a similar value: --slds-g-font-scale-neg-1.","https://developer.salesforce.com/docs/platform/slds-linter/guide/reference-rules.html#no-hardcoded-values-slds2"
"@salesforce-ux/slds/no-hardcoded-values-slds2","eslint",4,"Recommended,SLDS,Design,CSS,Fixable","force-app\main\default\lwc\scProcurementConsole\scProcurementConsole.css",150,10,150,17,"Consider replacing the #111111 static value with an SLDS 2 styling hook that has a similar value: 
1. --slds-g-color-on-surface-2
2. --slds-g-color-neutral-base-10
3. --slds-g-color-neutral-base-0
4. --slds-g-color-neutral-base-15
5. --slds-g-color-neutral-base-20.","https://developer.salesforce.com/docs/platform/slds-linter/guide/reference-rules.html#no-hardcoded-values-slds2"
"@salesforce-ux/slds/no-hardcoded-values-slds2","eslint",4,"Recommended,SLDS,Design,CSS,Fixable","force-app\main\default\lwc\scProcurementConsole\scProcurementConsole.css",150,32,150,35,"Consider replacing the 500 static value with an SLDS 2 styling hook that has a similar value: --slds-g-font-weight-5.","https://developer.salesforce.com/docs/platform/slds-linter/guide/reference-rules.html#no-hardcoded-values-slds2"
"@salesforce-ux/slds/no-hardcoded-values-slds2","eslint",4,"Recommended,SLDS,Design,CSS,Fixable","force-app\main\default\lwc\scProcurementConsole\scProcurementConsole.css",153,58,153,62,"There's no replacement styling hook for the 31px static value. Remove the static value.","https://developer.salesforce.com/docs/platform/slds-linter/guide/reference-rules.html#no-hardcoded-values-slds2"
"@salesforce-ux/slds/no-hardcoded-values-slds2","eslint",4,"Recommended,SLDS,Design,CSS,Fixable","force-app\main\default\lwc\scProcurementConsole\scProcurementConsole.css",155,11,155,16,"There's no replacement styling hook for the 0.5px static value. Remove the static value.","https://developer.salesforce.com/docs/platform/slds-linter/guide/reference-rules.html#no-hardcoded-values-slds2"
"@salesforce-ux/slds/no-hardcoded-values-slds2","eslint",4,"Recommended,SLDS,Design,CSS,Fixable","force-app\main\default\lwc\scProcurementConsole\scProcurementConsole.css",157,12,157,15,"There's no replacement styling hook for the 7px static value. Remove the static value.","https://developer.salesforce.com/docs/platform/slds-linter/guide/reference-rules.html#no-hardcoded-values-slds2"
"@salesforce-ux/slds/no-hardcoded-values-slds2","eslint",4,"Recommended,SLDS,Design,CSS,Fixable","force-app\main\default\lwc\scProcurementConsole\scProcurementConsole.css",157,16,157,20,"There's no replacement styling hook for the 10px static value. Remove the static value.","https://developer.salesforce.com/docs/platform/slds-linter/guide/reference-rules.html#no-hardcoded-values-slds2"
"@salesforce-ux/slds/no-hardcoded-values-slds2","eslint",4,"Recommended,SLDS,Design,CSS,Fixable","force-app\main\default\lwc\scProcurementConsole\scProcurementConsole.css",157,33,157,37,"Consider replacing the 12px static value with an SLDS 2 styling hook that has a similar value: --slds-g-font-scale-neg-1.","https://developer.salesforce.com/docs/platform/slds-linter/guide/reference-rules.html#no-hardcoded-values-slds2"
"@salesforce-ux/slds/no-hardcoded-values-slds2","eslint",4,"Recommended,SLDS,Design,CSS,Fixable","force-app\main\default\lwc\scProcurementConsole\scProcurementConsole.css",159,50,159,53,"Consider replacing the 500 static value with an SLDS 2 styling hook that has a similar value: --slds-g-font-weight-5.","https://developer.salesforce.com/docs/platform/slds-linter/guide/reference-rules.html#no-hardcoded-values-slds2"
"@salesforce-ux/slds/no-hardcoded-values-slds2","eslint",4,"Recommended,SLDS,Design,CSS,Fixable","force-app\main\default\lwc\scProcurementConsole\scProcurementConsole.css",166,11,166,16,"There's no replacement styling hook for the 0.5px static value. Remove the static value.","https://developer.salesforce.com/docs/platform/slds-linter/guide/reference-rules.html#no-hardcoded-values-slds2"
"@salesforce-ux/slds/no-hardcoded-values-slds2","eslint",4,"Recommended,SLDS,Design,CSS,Fixable","force-app\main\default\lwc\scProcurementConsole\scProcurementConsole.css",168,12,168,15,"There's no replacement styling hook for the 2px static value. Remove the static value.","https://developer.salesforce.com/docs/platform/slds-linter/guide/reference-rules.html#no-hardcoded-values-slds2"
"@salesforce-ux/slds/no-hardcoded-values-slds2","eslint",4,"Recommended,SLDS,Design,CSS,Fixable","force-app\main\default\lwc\scProcurementConsole\scProcurementConsole.css",168,16,168,19,"There's no replacement styling hook for the 7px static value. Remove the static value.","https://developer.salesforce.com/docs/platform/slds-linter/guide/reference-rules.html#no-hardcoded-values-slds2"
"@salesforce-ux/slds/no-hardcoded-values-slds2","eslint",4,"Recommended,SLDS,Design,CSS,Fixable","force-app\main\default\lwc\scProcurementConsole\scProcurementConsole.css",168,32,168,36,"Consider replacing the 10px static value with an SLDS 2 styling hook that has a similar value: --slds-g-font-scale-neg-2.","https://developer.salesforce.com/docs/platform/slds-linter/guide/reference-rules.html#no-hardcoded-values-slds2"
"@salesforce-ux/slds/no-hardcoded-values-slds2","eslint",4,"Recommended,SLDS,Design,CSS,Fixable","force-app\main\default\lwc\scProcurementConsole\scProcurementConsole.css",174,12,174,15,"There's no replacement styling hook for the 7px static value. Remove the static value.","https://developer.salesforce.com/docs/platform/slds-linter/guide/reference-rules.html#no-hardcoded-values-slds2"
"@salesforce-ux/slds/no-hardcoded-values-slds2","eslint",4,"Recommended,SLDS,Design,CSS,Fixable","force-app\main\default\lwc\scProcurementConsole\scProcurementConsole.css",174,16,174,20,"Consider replacing the 16px static value with an SLDS 2 styling hook that has a similar value: --slds-g-spacing-4.","https://developer.salesforce.com/docs/platform/slds-linter/guide/reference-rules.html#no-hardcoded-values-slds2"
"@salesforce-ux/slds/no-hardcoded-values-slds2","eslint",4,"Recommended,SLDS,Design,CSS,Fixable","force-app\main\default\lwc\scProcurementConsole\scProcurementConsole.css",174,33,174,37,"Consider replacing the 12px static value with an SLDS 2 styling hook that has a similar value: --slds-g-font-scale-neg-1.","https://developer.salesforce.com/docs/platform/slds-linter/guide/reference-rules.html#no-hardcoded-values-slds2"
"@salesforce-ux/slds/no-hardcoded-values-slds2","eslint",4,"Recommended,SLDS,Design,CSS,Fixable","force-app\main\default\lwc\scProcurementConsole\scProcurementConsole.css",174,52,174,55,"Consider replacing the 500 static value with an SLDS 2 styling hook that has a similar value: --slds-g-font-weight-5.","https://developer.salesforce.com/docs/platform/slds-linter/guide/reference-rules.html#no-hardcoded-values-slds2"
"@salesforce-ux/slds/no-hardcoded-values-slds2","eslint",4,"Recommended,SLDS,Design,CSS,Fixable","force-app\main\default\lwc\scProcurementConsole\scProcurementConsole.css",175,15,175,22,"Consider replacing the #2563eb static value with an SLDS 2 styling hook that has a similar value: 
1. --slds-g-color-accent-1
2. --slds-g-color-accent-container-1
3. --slds-g-color-accent-2
4. --slds-g-color-accent-container-2
5. --slds-g-color-brand-base-50.","https://developer.salesforce.com/docs/platform/slds-linter/guide/reference-rules.html#no-hardcoded-values-slds2"
"@salesforce-ux/slds/no-hardcoded-values-slds2","eslint",4,"Recommended,SLDS,Design,CSS,Fixable","force-app\main\default\lwc\scProcurementConsole\scProcurementConsole.css",175,31,175,35,"Consider replacing the #fff static value with an SLDS 2 styling hook that has a similar value: 
1. --slds-g-color-surface-1
2. --slds-g-color-surface-container-1
3. --slds-g-color-on-accent-1
4. --slds-g-color-on-accent-2
5. --slds-g-color-on-accent-3.","https://developer.salesforce.com/docs/platform/slds-linter/guide/reference-rules.html#no-hardcoded-values-slds2"
"@salesforce-ux/slds/no-hardcoded-values-slds2","eslint",4,"Recommended,SLDS,Design,CSS,Fixable","force-app\main\default\lwc\scProcurementConsole\scProcurementConsole.css",178,33,178,40,"Consider replacing the #1d4ed8 static value with an SLDS 2 styling hook that has a similar value: 
1. --slds-g-color-accent-2
2. --slds-g-color-accent-container-2
3. --slds-g-color-brand-base-40
4. --slds-g-color-info-base-40
5. --slds-g-color-info-1.","https://developer.salesforce.com/docs/platform/slds-linter/guide/reference-rules.html#no-hardcoded-values-slds2"
"@salesforce-ux/slds/no-hardcoded-values-slds2","eslint",4,"Recommended,SLDS,Design,CSS,Fixable","force-app\main\default\lwc\scProcurementConsole\scProcurementConsole.css",179,36,179,43,"Consider replacing the #93b4f5 static value with an SLDS 2 styling hook that has a similar value: 
1. --slds-g-color-on-surface-inverse-2
2. --slds-g-color-brand-base-70
3. --slds-g-color-info-base-70
4. --slds-g-color-brand-base-80
5. --slds-g-color-info-base-80.","https://developer.salesforce.com/docs/platform/slds-linter/guide/reference-rules.html#no-hardcoded-values-slds2"
"@salesforce-ux/slds/no-hardcoded-values-slds2","eslint",4,"Recommended,SLDS,Design,CSS,Fixable","force-app\main\default\lwc\scProcurementConsole\scProcurementConsole.css",182,31,182,38,"Consider replacing the #16A34A static value with an SLDS 2 styling hook that has a similar value: 
1. --slds-g-color-palette-green-60
2. --slds-g-color-palette-green-65.","https://developer.salesforce.com/docs/platform/slds-linter/guide/reference-rules.html#no-hardcoded-values-slds2"
"@salesforce-ux/slds/no-hardcoded-values-slds2","eslint",4,"Recommended,SLDS,Design,CSS,Fixable","force-app\main\default\lwc\scProcurementConsole\scProcurementConsole.css",183,37,183,44,"Consider replacing the #166534 static value with an SLDS 2 styling hook that has a similar value: 
1. --slds-g-color-palette-green-40
2. --slds-g-color-palette-green-30.","https://developer.salesforce.com/docs/platform/slds-linter/guide/reference-rules.html#no-hardcoded-values-slds2"
"@salesforce-ux/slds/no-hardcoded-values-slds2","eslint",4,"Recommended,SLDS,Design,CSS,Fixable","force-app\main\default\lwc\scProcurementConsole\scProcurementConsole.css",184,40,184,47,"Consider replacing the #86efac static value with an SLDS 2 styling hook that has a similar value: --slds-g-color-palette-green-80.","https://developer.salesforce.com/docs/platform/slds-linter/guide/reference-rules.html#no-hardcoded-values-slds2"
"@salesforce-ux/slds/no-hardcoded-values-slds2","eslint",4,"Recommended,SLDS,Design,CSS,Fixable","force-app\main\default\lwc\scProcurementConsole\scProcurementConsole.css",186,11,186,16,"There's no replacement styling hook for the 0.5px static value. Remove the static value.","https://developer.salesforce.com/docs/platform/slds-linter/guide/reference-rules.html#no-hardcoded-values-slds2"
"@salesforce-ux/slds/no-hardcoded-values-slds2","eslint",4,"Recommended,SLDS,Design,CSS,Fixable","force-app\main\default\lwc\scProcurementConsole\scProcurementConsole.css",188,12,188,15,"There's no replacement styling hook for the 7px static value. Remove the static value.","https://developer.salesforce.com/docs/platform/slds-linter/guide/reference-rules.html#no-hardcoded-values-slds2"
"@salesforce-ux/slds/no-hardcoded-values-slds2","eslint",4,"Recommended,SLDS,Design,CSS,Fixable","force-app\main\default\lwc\scProcurementConsole\scProcurementConsole.css",188,16,188,20,"Consider replacing the 16px static value with an SLDS 2 styling hook that has a similar value: --slds-g-spacing-4.","https://developer.salesforce.com/docs/platform/slds-linter/guide/reference-rules.html#no-hardcoded-values-slds2"
"@salesforce-ux/slds/no-hardcoded-values-slds2","eslint",4,"Recommended,SLDS,Design,CSS,Fixable","force-app\main\default\lwc\scProcurementConsole\scProcurementConsole.css",188,33,188,37,"Consider replacing the 12px static value with an SLDS 2 styling hook that has a similar value: --slds-g-font-scale-neg-1.","https://developer.salesforce.com/docs/platform/slds-linter/guide/reference-rules.html#no-hardcoded-values-slds2"
"@salesforce-ux/slds/no-hardcoded-values-slds2","eslint",4,"Recommended,SLDS,Design,CSS,Fixable","force-app\main\default\lwc\scProcurementConsole\scProcurementConsole.css",193,23,193,26,"Consider replacing the 4px static value with an SLDS 2 styling hook that has a similar value: --slds-g-spacing-1.","https://developer.salesforce.com/docs/platform/slds-linter/guide/reference-rules.html#no-hardcoded-values-slds2"
"@salesforce-ux/slds/no-hardcoded-values-slds2","eslint",4,"Recommended,SLDS,Design,CSS,Fixable","force-app\main\default\lwc\scProcurementConsole\scProcurementConsole.css",193,27,193,31,"Consider replacing the 12px static value with an SLDS 2 styling hook that has a similar value: --slds-g-spacing-3.","https://developer.salesforce.com/docs/platform/slds-linter/guide/reference-rules.html#no-hardcoded-values-slds2"
"@salesforce-ux/slds/no-hardcoded-values-slds2","eslint",4,"Recommended,SLDS,Design,CSS,Fixable","force-app\main\default\lwc\scProcurementConsole\scProcurementConsole.css",193,44,193,48,"There's no replacement styling hook for the 11px static value. Remove the static value.","https://developer.salesforce.com/docs/platform/slds-linter/guide/reference-rules.html#no-hardcoded-values-slds2"
"@salesforce-ux/slds/no-hardcoded-values-slds2","eslint",4,"Recommended,SLDS,Design,CSS,Fixable","force-app\main\default\lwc\scProcurementConsole\scProcurementConsole.css",196,55,196,59,"Consider replacing the 12px static value with an SLDS 2 styling hook that has a similar value: --slds-g-spacing-3.","https://developer.salesforce.com/docs/platform/slds-linter/guide/reference-rules.html#no-hardcoded-values-slds2"
"@salesforce-ux/slds/no-hardcoded-values-slds2","eslint",4,"Recommended,SLDS,Design,CSS,Fixable","force-app\main\default\lwc\scProcurementConsole\scProcurementConsole.css",197,19,197,24,"There's no replacement styling hook for the 0.5px static value. Remove the static value.","https://developer.salesforce.com/docs/platform/slds-linter/guide/reference-rules.html#no-hardcoded-values-slds2"
"@salesforce-ux/slds/no-hardcoded-values-slds2","eslint",4,"Recommended,SLDS,Design,CSS,Fixable","force-app\main\default\lwc\scProcurementConsole\scProcurementConsole.css",197,76,197,80,"Consider replacing the 20px static value with an SLDS 2 styling hook that has a similar value: --slds-g-radius-border-4.","https://developer.salesforce.com/docs/platform/slds-linter/guide/reference-rules.html#no-hardcoded-values-slds2"
"@salesforce-ux/slds/no-hardcoded-values-slds2","eslint",4,"Recommended,SLDS,Design,CSS,Fixable","force-app\main\default\lwc\scProcurementConsole\scProcurementConsole.css",197,91,197,94,"Consider replacing the 4px static value with an SLDS 2 styling hook that has a similar value: --slds-g-spacing-1.","https://developer.salesforce.com/docs/platform/slds-linter/guide/reference-rules.html#no-hardcoded-values-slds2"
"@salesforce-ux/slds/no-hardcoded-values-slds2","eslint",4,"Recommended,SLDS,Design,CSS,Fixable","force-app\main\default\lwc\scProcurementConsole\scProcurementConsole.css",197,95,197,99,"Consider replacing the 12px static value with an SLDS 2 styling hook that has a similar value: --slds-g-spacing-3.","https://developer.salesforce.com/docs/platform/slds-linter/guide/reference-rules.html#no-hardcoded-values-slds2"
"@salesforce-ux/slds/no-hardcoded-values-slds2","eslint",4,"Recommended,SLDS,Design,CSS,Fixable","force-app\main\default\lwc\scProcurementConsole\scProcurementConsole.css",197,112,197,116,"There's no replacement styling hook for the 11px static value. Remove the static value.","https://developer.salesforce.com/docs/platform/slds-linter/guide/reference-rules.html#no-hardcoded-values-slds2"
"@salesforce-ux/slds/no-hardcoded-values-slds2","eslint",4,"Recommended,SLDS,Design,CSS,Fixable","force-app\main\default\lwc\scProcurementConsole\scProcurementConsole.css",198,64,198,68,"Consider replacing the #fff static value with an SLDS 2 styling hook that has a similar value: 
1. --slds-g-color-surface-1
2. --slds-g-color-surface-container-1
3. --slds-g-color-on-accent-1
4. --slds-g-color-on-accent-2
5. --slds-g-color-on-accent-3.","https://developer.salesforce.com/docs/platform/slds-linter/guide/reference-rules.html#no-hardcoded-values-slds2"
"@salesforce-ux/slds/no-hardcoded-values-slds2","eslint",4,"Recommended,SLDS,Design,CSS,Fixable","force-app\main\default\lwc\scProcurementConsole\scProcurementConsole.css",201,71,201,76,"There's no replacement styling hook for the 0.5px static value. Remove the static value.","https://developer.salesforce.com/docs/platform/slds-linter/guide/reference-rules.html#no-hardcoded-values-slds2"
"@salesforce-ux/slds/no-hardcoded-values-slds2","eslint",4,"Recommended,SLDS,Design,CSS,Fixable","force-app\main\default\lwc\scProcurementConsole\scProcurementConsole.css",202,40,202,43,"Consider replacing the 8px static value with an SLDS 2 styling hook that has a similar value: --slds-g-spacing-2.","https://developer.salesforce.com/docs/platform/slds-linter/guide/reference-rules.html#no-hardcoded-values-slds2"
"@salesforce-ux/slds/no-hardcoded-values-slds2","eslint",4,"Recommended,SLDS,Design,CSS,Fixable","force-app\main\default\lwc\scProcurementConsole\scProcurementConsole.css",202,44,202,48,"Consider replacing the 16px static value with an SLDS 2 styling hook that has a similar value: --slds-g-spacing-4.","https://developer.salesforce.com/docs/platform/slds-linter/guide/reference-rules.html#no-hardcoded-values-slds2"
"@salesforce-ux/slds/no-hardcoded-values-slds2","eslint",4,"Recommended,SLDS,Design,CSS,Fixable","force-app\main\default\lwc\scProcurementConsole\scProcurementConsole.css",202,65,202,70,"There's no replacement styling hook for the 0.5px static value. Remove the static value.","https://developer.salesforce.com/docs/platform/slds-linter/guide/reference-rules.html#no-hardcoded-values-slds2"
"@salesforce-ux/slds/no-hardcoded-values-slds2","eslint",4,"Recommended,SLDS,Design,CSS,Fixable","force-app\main\default\lwc\scProcurementConsole\scProcurementConsole.css",204,26,204,30,"Consider replacing the 10px static value with an SLDS 2 styling hook that has a similar value: --slds-g-font-scale-neg-2.","https://developer.salesforce.com/docs/platform/slds-linter/guide/reference-rules.html#no-hardcoded-values-slds2"
"@salesforce-ux/slds/no-hardcoded-values-slds2","eslint",4,"Recommended,SLDS,Design,CSS,Fixable","force-app\main\default\lwc\scProcurementConsole\scProcurementConsole.css",204,45,204,48,"Consider replacing the 500 static value with an SLDS 2 styling hook that has a similar value: --slds-g-font-weight-5.","https://developer.salesforce.com/docs/platform/slds-linter/guide/reference-rules.html#no-hardcoded-values-slds2"
"@salesforce-ux/slds/no-hardcoded-values-slds2","eslint",4,"Recommended,SLDS,Design,CSS,Fixable","force-app\main\default\lwc\scProcurementConsole\scProcurementConsole.css",205,28,205,32,"There's no replacement styling hook for the 36px static value. Remove the static value.","https://developer.salesforce.com/docs/platform/slds-linter/guide/reference-rules.html#no-hardcoded-values-slds2"
"@salesforce-ux/slds/no-hardcoded-values-slds2","eslint",4,"Recommended,SLDS,Design,CSS,Fixable","force-app\main\default\lwc\scProcurementConsole\scProcurementConsole.css",205,33,205,37,"Consider replacing the 16px static value with an SLDS 2 styling hook that has a similar value: --slds-g-spacing-4.","https://developer.salesforce.com/docs/platform/slds-linter/guide/reference-rules.html#no-hardcoded-values-slds2"
"@salesforce-ux/slds/no-hardcoded-values-slds2","eslint",4,"Recommended,SLDS,Design,CSS,Fixable","force-app\main\default\lwc\scProcurementConsole\scProcurementConsole.css",205,70,205,74,"Consider replacing the 12px static value with an SLDS 2 styling hook that has a similar value: --slds-g-font-scale-neg-1.","https://developer.salesforce.com/docs/platform/slds-linter/guide/reference-rules.html#no-hardcoded-values-slds2"
"@salesforce-ux/slds/no-hardcoded-values-slds2","eslint",4,"Recommended,SLDS,Design,CSS,Fixable","force-app\main\default\lwc\scProcurementConsole\scProcurementConsole.css",209,12,209,16,"There's no replacement styling hook for the 22px static value. Remove the static value.","https://developer.salesforce.com/docs/platform/slds-linter/guide/reference-rules.html#no-hardcoded-values-slds2"
"@salesforce-ux/slds/no-hardcoded-values-slds2","eslint",4,"Recommended,SLDS,Design,CSS,Fixable","force-app\main\default\lwc\scProcurementConsole\scProcurementConsole.css",209,17,209,21,"There's no replacement styling hook for the 14px static value. Remove the static value.","https://developer.salesforce.com/docs/platform/slds-linter/guide/reference-rules.html#no-hardcoded-values-slds2"
"@salesforce-ux/slds/no-hardcoded-values-slds2","eslint",4,"Recommended,SLDS,Design,CSS,Fixable","force-app\main\default\lwc\scProcurementConsole\scProcurementConsole.css",209,54,209,58,"Consider replacing the 12px static value with an SLDS 2 styling hook that has a similar value: --slds-g-font-scale-neg-1.","https://developer.salesforce.com/docs/platform/slds-linter/guide/reference-rules.html#no-hardcoded-values-slds2"
"@salesforce-ux/slds/no-hardcoded-values-slds2","eslint",4,"Recommended,SLDS,Design,CSS,Fixable","force-app\main\default\lwc\scProcurementConsole\scProcurementConsole.css",211,11,211,16,"There's no replacement styling hook for the 0.5px static value. Remove the static value.","https://developer.salesforce.com/docs/platform/slds-linter/guide/reference-rules.html#no-hardcoded-values-slds2"
"@salesforce-ux/slds/no-hardcoded-values-slds2","eslint",4,"Recommended,SLDS,Design,CSS,Fixable","force-app\main\default\lwc\scProcurementConsole\scProcurementConsole.css",216,22,216,26,"Consider replacing the 24px static value with an SLDS 2 styling hook that has a similar value: --slds-g-spacing-5.","https://developer.salesforce.com/docs/platform/slds-linter/guide/reference-rules.html#no-hardcoded-values-slds2"
